BondCode,BondName,Issuer,Term,CreditRating
127551,PR湖滨01,宿迁市湖滨新城投资开发有限公司,7,AA
127552,PR黄岩01,台州市黄岩国有资本投资运营集团有限公司,7,AA
127553,PR金投01,重庆市金潼工业建设投资有限公司,7,AA
127554,PR开投债,江苏开源投资集团有限公司,7,AA
127555,PR柔刚02,遂宁柔刚投资集团有限公司,7,AA
127556,PR靖新债,靖江市滨江新城投资开发有限公司,7,AAA
127557,17广铁01,广州地铁集团有限公司,10,AAA
127558,PR蒲城债,蒲城县投资发展有限公司,7,AA+
127559,17粤海01,广东粤海控股集团有限公司,10,AAA
127560,17厦轨02,厦门轨道建设发展集团有限公司,9,AAA
127561,PR宁国投,宁国市国有资产投资运营有限公司,7,AA+
127562,PR株湘江,株洲市湘江投资集团有限公司,7,AA
127563,PR怀建投,怀化国际陆港经济开发区开发建设投资有限公司,7,AAA
127564,PR鄱阳债,鄱阳投资发展集团有限公司,7,AA+
127565,PR淮水债,淮安市投资控股集团有限公司,7,AAA
127566,PR永兴02,永兴银都投资发展集团有限公司,7,AA
127568,PR萍昌债,江西省萍乡市昌盛城市投资有限公司,7,AA+
127569,PR宁开02,江苏高淳经济开发区开发集团有限公司,7,AA+
127570,PR产建2,浏阳现代制造产业建设投资开发有限公司,7,AA+
127571,PR淄创01,淄博高新城市投资运营集团有限公司,7,AAA
127572,PR包头02,包头市保障性住房发展建设投资有限公司,7,AAA
127573,PR秭归01,秭归县楚元控股集团有限责任公司,10,AA+
127574,17宜城投,宜昌市城市建设投资开发有限公司,10,AA+
127576,PR铜建02,铜陵市建设投资控股有限责任公司,7,AA
127577,PR濮阳债,濮阳市投资集团公司,7,AAA
127578,PR启城投,启东城投集团有限公司,7,AAA
127579,PR信泰债,毕节市信泰投资有限公司,7,AA
127580,17石桥01,大石桥市城市建设投资有限公司,7,AA
127581,PR运通债,南通运通港务发展有限公司,7,AAA
127582,PR渌湘投,株洲渌湘投资发展集团有限公司,7,AA+
127584,PR湘管廊,湘乡市城市建设投资开发有限公司,7,AA
127585,PR宝开01,宝应县开发投资有限公司,7,AAA
127587,PR新东观,贵州新东观城市建设投资有限责任公司,7,AA
127588,PR柯城02,绍兴市柯桥区城建投资开发集团有限公司,7,AA
127589,G17武铁1,武汉地铁集团有限公司,15,AAA
127590,PR威经发,威海经济技术开发区国有资产经营集团有限公司,7,AA
127591,PR吴国太,苏州吴中国太发展有限公司,10,AA
127592,PR资兴02,资兴市成诚投资有限公司,7,AA+
127593,PR金洲投,长沙金洲新城开发建设投资有限公司,7,AA
127594,PR17泾河,陕西省西咸新区泾河新城开发建设(集团)有限公司,7,AA
127595,PR兴蜀债,成都兴蜀投资开发有限责任公司,7,AA+
127596,PR湖滨02,宿迁市湖滨新城投资开发有限公司,7,AA
127597,PR舜发债,临武县舜发城乡发展投资有限公司,7,AA+
127598,PR平停车,平阳县国资发展有限公司,10,AA
127599,PR青投02,青州市城市建设投资开发有限公司,7,AA
127601,PR义乌专,义乌市城市投资建设集团有限公司,7,AA+
127602,PR广安鑫,广安鑫鸿投资控股有限公司,7,AA+
127603,PR开元02,贵州凯里开元城市投资开发有限责任公司,7,AA
127604,PR老河口,老河口城市建设投资集团有限公司,7,AA
127606,PR百东01,广西百色试验区发展集团有限公司,7,AA
127607,PR苏科债,江苏省溧阳高新区控股集团有限公司,7,AAA
127608,PR运城债,运城市城市建设投资开发集团有限公司,7,AA
127610,PR邵阳01,邵阳市城市建设投资经营集团有限公司,7,AA
127611,PR渝丰都,重庆丰都城乡建设集团有限公司,7,AA+
127612,PR彭山01,眉山市彭山发展控股集团有限公司,7,AAA
127613,PR淮南01,淮南市城市建设投资有限责任公司,7,AAA
127614,PR新经开,新沂经济开发区建设发展有限公司,7,AA
127615,PR夷陵01,湖北夷陵经济发展集团有限公司,7,AA
127616,G17发展1,广州发展集团股份有限公司,5,AAA
127617,PR汴投1,开封市发展投资集团有限公司,10,AA
127618,PR南陵债,南陵县建设投资有限责任公司,7,AAA
127620,PR阜宁投,阜宁县城市发展投资集团有限公司,7,AAA
127621,PR新宇01,毕节市七星关区新宇建设投资有限公司,7,AA
127622,PR吉首02,吉首华泰国有资产投资管理有限责任公司,7,AA+
127623,17桂金债,广西金融投资集团有限公司,7,AA+
127624,PR17滨江,重庆市江津区滨江新城开发建设集团有限公司,7,AA
127625,PR盈地债,重庆盈地实业(集团)有限公司,7,AA
127626,PR随专02,随州市城市投资集团有限公司,7,AA
127627,PR安丘债,安丘市华安国有资产经营有限公司,7,AA
127628,PR城建01,苏州市吴中城区建设发展有限公司,7,AA
127629,PR黄岩02,台州市黄岩国有资本投资运营集团有限公司,7,AA
127631,PR当经债,安徽当涂经济开发区建设投资有限责任公司,7,AAA
127632,PR怀城投,安徽省怀宁县城乡建设投资发展有限责任公司,7,AAA
127633,PR高建投,高密市城市建设投资集团有限公司,7,AA+
127634,PR安投债,安顺市城市建设投资有限责任公司,7,AA
127635,PR沅陵01,沅陵辰州投资集团有限公司,7,AA+
127636,PR淮安债,淮安新城投资开发集团有限公司,7,AAA
127637,PR蒙城债,蒙城县城市发展投资控股集团有限公司,7,AAA
127638,PR武隆01,重庆市武隆区建设投资(集团)有限公司,7,AA+
127639,PR柳龙建,柳州市龙建投资发展有限责任公司,10,AA
127641,PR汇丰债,萍乡市汇丰投资有限公司,7,AAA
127643,PR遵湘江,遵义市湘江投资(集团)有限公司,7,AA
127644,PR新津债,新津新城发展集团有限公司,7,AA
127645,PR雨山02,马鞍山市雨山区城市发展投资集团有限责任公司,7,AAA
127646,PR资城02,资兴市城市建设投资有限责任公司,7,AA+
127648,PR江北债,南京江北新城投资发展有限公司,7,AA+
127649,PR句容01,句容市城市建设投资有限责任公司,7,AA
127650,PR白云02,贵阳白云城市建设投资集团有限公司,7,AA
127651,PR17邳经,邳州经开控股集团有限公司,7,AA
127652,PR锡东债,无锡锡东科技投资控股有限公司,7,AA+
127653,PR泸汇兴,泸州汇兴投资集团有限公司,7,AA+
127654,PR温高新,温州高新技术产业开发区投资建设开发有限公司,7,AA
127655,PR恒驰01,连云港恒驰实业有限公司,7,AA
127656,PR食科债,无锡食品科技园发展有限公司,7,AAA
127657,PR莒南01,莒南县城市建设投资集团有限公司,7,AA
127658,PR扬化工,扬州新材料投资集团有限公司,7,AA
127659,PR绵宏达,绵阳宏达资产投资经营(集团)有限公司,7,AA+
127660,PR武胜债,武胜城市投资有限公司,7,AA+
127661,PR旅投01,遵义交旅投资(集团)有限公司,10,AA
127664,PR珲春01,珲春市城市投资开发有限公司,7,AA+
127666,PR昆银桥,昆山银桥控股集团有限公司,7,AA+
127667,PR宝开02,宝应县开发投资有限公司,7,AAA
127669,PR郑蒲01,马鞍山郑蒲港新区建设投资有限公司,7,AAA
127670,PR郑通02,郑州通航建设发展有限公司,7,AAA
127671,PR秀洲债,嘉兴市嘉秀发展投资控股集团有限公司,7,AAA
127672,PR双福债,重庆市双福建设开发有限公司,7,AA+
127673,PR播投02,遵义市播州区城市建设投资经营(集团)有限公司,7,AA
127674,PR恒驰02,连云港恒驰实业有限公司,7,AA
127675,PR黄梅02,黄梅县城市投资发展集团有限公司,7,AA+
127676,PR隆发债,隆昌发展建设集团有限责任公司,7,AA+
127677,PR都江堰,都江堰新城建设投资有限责任公司,7,AA
127678,PR含山债,含山县城市建设投资有限公司,7,AAA
127679,PR黄梅01,黄梅县城市投资发展集团有限公司,7,AA+
127680,PR南谯债,滁州市南谯区国有资产运营有限公司,7,AAA
127681,PR安交投,安顺市交通建设投资有限责任公司,7,AA
127682,PR淮产债,淮南市产业发展(集团)有限公司,7,AAA
127683,PR润企债,睢宁县润企投资有限公司,7,AA
127685,PR哈密债,新疆维吾尔自治区哈密市国有资产投资经营有限公司,7,AA
127686,G17扬城1,扬中市城市建设投资发展集团有限公司,10,AAA
127687,PR芦溪债,芦溪县城市建设投资发展有限公司,7,AA+
127688,PR南漳02,南漳县建设投资集团有限公司,7,AA+
127689,PR抚投债,抚州市市属国有资产投资控股集团有限公司,7,AA
127690,PRG丹徒1,镇江市丹徒区建设投资有限公司,7,AAA
127691,PR金坛01,常州市金坛区交通产业集团有限公司,7,AA
127692,PR寿县债,寿县寿州项目投资有限公司,7,AAA
127694,PR临朐债,临朐沂山实业有限公司,7,AAA
127695,PR乐行债,安徽乐行城市建设集团有限公司,7,AAA
127696,PR威中债,威海市中城公有资产经营有限公司,7,AA
127697,PR句容02,句容市城市建设投资有限责任公司,7,AA
127698,PR孝感债,孝感市城市建设投资公司,10,AA
127699,PR襄城债,襄城县灵武城市开发建设有限公司,7,AA+
127700,PR普定01,普定县夜郎国有资产投资营运有限责任公司,7,AA+
127701,PR凤阳债,凤阳县经济发展投资有限公司,7,AAA
127702,PR六枝特,六枝特区水务有限责任公司,7,AA
127703,PR汕尾债,汕尾市投资控股有限公司,7,AAA
127705,PR石柱01,石柱土家族自治县鸿盛经济发展有限公司,7,AA+
127706,PR云岩债,贵阳云岩贵中土地开发基本建设投资管理集团有限公司,7,AA
127707,PR天台债,浙江省天台县国有资产经营有限公司,7,AA+
127708,PR钟山开,贵州钟山开发投资(集团)有限责任公司,10,AA
127709,PR红果01,贵州省红果经济开发区开发有限责任公司,7,AA
127710,PR乐清01,乐清市国有投资有限公司,7,AA
127713,17青交01,青海交通投资有限公司,10,AA+
127714,PR定远债,定远县城乡发展投资集团有限公司,7,AA+
127715,PR射阳债,射阳城市建设发展集团有限公司,7,AA
127717,PR湖织债,湖州新型城市投资发展集团有限公司,7,AA
127718,PR17森特,湖南森特实业投资有限公司,7,AA
127720,PR沅陵02,沅陵辰州投资集团有限公司,7,AA+
127721,PR太和债,太和县国有资产投资控股集团有限公司,7,AAA
127722,PR红安债,红安县城市发展投资集团有限公司,7,AA+
127724,PR南高新,南京江北新区产业投资集团有限公司,7,AA+
127725,PR郎溪债,安徽郎川控股集团有限公司,7,AAA
127726,PR湖口债,江西省湖口县石钟投资开发有限公司,7,AA+
127727,PR石桥02,大石桥市城市建设投资有限公司,7,AA
127729,PR金坛02,常州市金坛区交通产业集团有限公司,7,AA
127733,PR桃源01,桃源县经济开发区开发投资有限公司,7,AA+
127734,PR襄阳债,襄阳市住房投资有限公司,7,AA+
127735,PR射洪01,射洪市国有资产经营管理集团有限公司,7,AAA
127736,PR桐建01,桐城市建设投资发展有限责任公司,7,AA+
127737,PR鹤岗债,鹤岗市城市建设投资开发有限责任公司,7,AA+
127738,17青交02,青海交通投资有限公司,10,AA+
127739,PR西平债,西平县产业集聚区投融资有限公司,7,AA+
127740,PR宿迁02,宿迁市城市建设投资(集团)有限公司,7,AA+
127742,PR嘉陵01,南充市嘉陵发展投资有限公司,7,AA+
127743,PR融盛债,金华融盛投资发展集团有限公司,7,AA+
127744,PR武隆02,重庆市武隆区建设投资(集团)有限公司,7,AA+
127745,PR凤城河,泰州凤城河建设发展有限公司,7,AA
127746,PR潜山债,潜山市潜润投资控股集团有限公司,7,AAA
127747,PR营北债,营口北海新区城区开发建设投资有限公司,7,AA
127748,PR城建债,苏州市吴中城区建设发展有限公司,7,AA
127749,PR兴义01,兴义市信恒城市建设投资有限公司,7,AA
127751,PR泾县债,泾县国有资产投资运营有限公司,7,AAA
127752,PR红果债,贵州省红果经济开发区开发有限责任公司,7,AA
127753,PR吉水01,江西吉湖发展集团有限公司,7,AA+
127754,PR渝中01,重庆渝中国有资产经营管理有限公司,7,AA
127756,PR秭归02,秭归县楚元控股集团有限责任公司,10,AA+
127757,PR铜梁债,重庆市铜梁区金龙城市建设发展(集团)有限公司,7,AA
127758,PR肥西债,肥西县城乡建设投资(集团)有限公司,7,AAA
127759,PR嘉禾债,嘉禾铸都发展集团有限公司,7,AA+
127760,PR京山债,京山市京诚投资开发集团有限公司,7,AAA
127761,PR普定02,普定县夜郎国有资产投资营运有限责任公司,7,AA+
127762,PR郑蒲02,马鞍山郑蒲港新区建设投资有限公司,7,AAA
127763,PR淮南02,淮南市城市建设投资有限责任公司,7,AA
127764,PRG城南1,盐城市城南新区开发建设投资有限公司,7,AAA
127765,PR哈城投,哈尔滨市城市建设投资集团有限公司,7,AA+
127767,PR钱投债,杭州市钱江新城投资集团有限公司,7,AAA
127768,PR白工01,贵阳白云工业发展投资有限公司,7,AA
127769,18粤海01,广东粤海控股集团有限公司,10,AAA
127770,PR18东宝,荆门市东宝区城乡建设投资有限公司,7,AAA
127771,PR邵赛01,邵阳赛双清建设投资经营集团有限公司,7,AA+
127772,PR临邑01,临邑县城市开发投资有限公司,7,AA+
127773,PR文停01,威海市文登区城市资产经营有限公司,10,AA
127774,PR西发债,青岛海发国有资本投资运营集团有限公司,7,AA+
127775,PR洋口01,江苏洋口港建设发展集团有限公司,7,AAA
127776,PR舟城01,舟山海城建设投资集团有限公司,7,AA+
127777,PR新城01,济宁市新城发展投资有限责任公司,7,AA+
127778,PR万盛01,重庆市万盛经济技术开发区开发投资集团有限公司,7,AAA
127779,PR巢城建,巢湖市城镇建设投资有限公司,7,AAA
127780,PR吉水02,江西吉湖发展集团有限公司,7,AA+
127781,18歙县债,歙县城市建设投资开发有限公司,7,AAA
127782,G18金控1,陕西金融控股集团有限公司,7,AAA
127783,18芜新债,芜湖新马投资有限公司,7,AAA
127784,PR泸工债,泸州产业发展投资集团有限公司,7,AA+
127785,PR榕停01,福州城市建设投资集团有限公司,10,AAA
127786,PR伟债01,伟驰控股集团有限公司,7,AA
127787,PR来安债,来安县城市基础设施开发有限公司,7,AAA
127788,G18武铁1,武汉地铁集团有限公司,15,AAA
127789,PR陶都01,江苏陶都城市发展投资有限公司,7,AAA
127791,PR温岭01,温岭市国有资产投资集团有限公司,7,AA+
127792,G18龙源1,龙源电力集团股份有限公司,7,AAA
127793,PR草堂债,西安高新区草堂科技产业基地发展有限公司,7,AAA
127794,PR荣成开,荣成市经济开发投资有限公司,7,AAA
127796,PR秀湖债,嘉兴市秀湖发展投资集团有限公司,7,AA
127797,PR庐城债,庐江县城市建设投资有限公司,7,AAA
127798,PRG嘉湘1,嘉兴市湘家荡发展投资集团有限公司,7,AA+
127799,PR韶高新,韶山高新建设投资有限公司,7,AA+
127800,PR谷城01,谷城县建设投资经营有限公司,7,AA+
127801,PR泗阳01,泗阳县佳鼎实业有限公司,7,AA+
127802,PR芜湖01,芜湖宜居投资集团有限公司,10,AA+
127803,PR绵安01,绵阳安州投资控股集团有限公司,7,AA+
127804,PR黔南,黔南州投资有限公司,7,AA
127805,PR益阳01,益阳市城市建设投资运营集团有限责任公司,7,AAA
127806,PRG安吉1,安吉县城市建设投资集团有限公司,7,AA+
127807,PR于都债,于都县振兴投资开发有限公司,7,AAA
127808,PRG黄山1,黄山城投集团有限公司,7,AA
127809,PR彭山,眉山市彭山发展控股集团有限公司,7,AAA
